,protein,degree,inviable,icp55_shell,pim1_shell,betweenness,eigenvector,closeness,bridging,cluster_id,cluster_size,cluster_degree,cluster_eigenvector,cluster_closeness
63,YLR129W,192,0,4,3,0.0005891801671014821,0.04849599552372937,0.2780582760508547,1.7640422672061169e-06,0,190,149,0.09682941546180655,0.8253275109170306
64,YCL031C,125,0,4,3,0.0003714866798812625,0.03577053612639045,0.2680781185854202,3.0523163788609377e-06,0,190,96,0.066911274296856,0.6702127659574468
65,YJL033W,159,0,4,3,0.0004619350383118553,0.03668418326500185,0.27169519733713743,2.1117889585992074e-06,0,190,144,0.09596004315050062,0.8076923076923077
66,YDR165W,42,0,4,4,0.001565237455220202,0.006566508666644715,0.2563225480850109,2.3918302719983084e-05,0,190,29,0.018118051239893688,0.5415472779369628
67,YMR290C,221,0,4,3,0.0010403118260032056,0.060018720063777814,0.29162945004465995,2.493886931007556e-06,0,190,166,0.10126665710856689,0.8915094339622641
68,YDR312W,68,0,4,4,3.9267411938593436e-06,0.01744428669369133,0.25384572666185373,1.2302236004728398e-07,0,190,67,0.049067940434449654,0.6077170418006431
69,YDL201W,35,0,4,3,0.00047228975104141713,0.004648080797329355,0.2490465293668955,1.1709050600983314e-05,0,190,22,0.01299898189245452,0.5308988764044944
70,YDR324C,169,0,4,3,0.00016865155867714659,0.0464978075515495,0.2747655686463092,7.820316859553338e-07,0,190,134,0.09032747818895094,0.7745901639344263
71,YCL059C,177,0,4,3,0.0008429392337730165,0.0490748661702735,0.27933268149596674,3.5451802916960613e-06,0,190,130,0.0883112677181691,0.7620967741935484
72,YOR004W,155,0,4,3,0.00016934326489172931,0.03843179440772538,0.27106683271066834,8.195101591635906e-07,0,190,127,0.08680769451048496,0.7529880478087649
73,YPR143W,141,0,4,3,0.00012129487494633586,0.03898125533774738,0.2782444606768931,8.68814111520365e-07,0,190,114,0.07704202606104449,0.7159090909090909
74,YDL014W,209,0,3,3,0.005885018896815774,0.05558254804517161,0.29645242882158374,1.2092348554873046e-05,0,190,124,0.08183574507384417,0.7440944881889764
75,YDL208W,140,0,3,3,0.004324847279010858,0.028987839768022265,0.2853664627294294,1.658143335890561e-05,0,190,104,0.07131965477306029,0.6897810218978102
76,YPL266W,166,0,4,3,0.0009571716503550037,0.04643098615793777,0.27610993657505284,4.351523153230405e-06,0,190,129,0.08802552960259379,0.7590361445783133
77,YPL012W,179,0,4,3,0.000734517184711644,0.046492860784918016,0.2844961722785834,2.6597140837086808e-06,0,190,141,0.09339962589586424,0.7974683544303798
78,YGL120C,198,0,3,2,0.00609352719058837,0.043361355429404426,0.2871050813391119,1.5266737502473387e-05,0,190,129,0.08674479825899141,0.7590361445783133
79,YGR103W,245,0,4,3,0.002082366062925206,0.0635254892473069,0.2914992666284038,3.2927189948085407e-06,0,190,189,0.10846935541615002,1.0
80,YKR092C,67,0,4,3,0.0007673981758892158,0.01748500272146098,0.2614689394806086,2.353672772791822e-05,0,190,65,0.048819249500619756,0.6038338658146964
81,YNL061W,198,0,4,3,0.001092599933093677,0.04801747394983965,0.28795514678089956,2.7259223559655853e-06,0,190,161,0.09880386540953563,0.8709677419354839
82,YOR078W,95,0,4,3,7.92513072031049e-06,0.029738027562236518,0.26007055075102414,1.3678161718952667e-07,0,190,69,0.04934447454147913,0.6116504854368932
83,YMR049C,236,0,4,3,0.002595325158983357,0.06104231238860546,0.2935773924213231,3.09908075883719e-06,0,190,171,0.10346310586612759,0.9130434782608695
84,YDR465C,38,0,4,3,0.0016033533148323033,0.008564954649863087,0.25544875377221415,3.881421546086646e-05,0,190,30,0.021852775263411995,0.5431034482758621
85,YIR026C,82,0,4,4,1.1639856651275054e-05,0.026215811394746776,0.2735651445328865,2.700343998128845e-07,0,190,55,0.03471244226575353,0.5851393188854489
86,YPL226W,119,0,4,3,0.0020651034300458457,0.033824036331821905,0.28517062823632167,1.6176226292216267e-05,0,190,83,0.055830097190230125,0.6406779661016949
87,YDL153C,146,0,4,3,9.323976524621501e-05,0.038853532816307275,0.26994625878462175,5.873907933115505e-07,0,190,121,0.08554418524037853,0.7354085603112841
88,YDL213C,97,0,4,3,1.060293684603439e-05,0.030768661633334016,0.26279176727607223,1.782211950999432e-07,0,190,72,0.0505645721796862,0.6176470588235294
89,YDR398W,172,0,4,3,0.0012241856540512223,0.04305284739038403,0.2821430775878032,4.801076726896397e-06,0,190,144,0.09521239814794587,0.8076923076923077
90,YOR206W,198,0,4,3,0.0005665496115102492,0.048812371190305355,0.28511726546906185,1.5395265284158988e-06,0,190,162,0.10092007371599089,0.875
91,YOR287C,127,0,4,3,0.00023794367436664093,0.03361409955279484,0.27154993168181546,1.6785706588639948e-06,0,190,105,0.07067995434020805,0.6923076923076923
92,YMR131C,151,0,4,3,0.0004038593249594171,0.034647016589255786,0.27417226487523993,1.5011139907990448e-06,0,190,138,0.08973834322332835,0.7875
93,YFR001W,95,0,4,4,0.00041645974775903914,0.0268643285186006,0.2725863199952293,5.1521789088182225e-06,0,190,72,0.04624246561633694,0.6176470588235294
94,YLR003C,102,0,4,3,2.0719633491472745e-05,0.03164705375926134,0.2657094692786142,3.109316298483123e-07,0,190,79,0.05580452334610199,0.6321070234113713
95,YNL062C,104,0,4,3,0.0011214297092958909,0.023276218456318467,0.2642349268743858,7.67053613646387e-06,0,190,87,0.06199369284694826,0.6494845360824743
96,YLR221C,77,0,4,4,3.9021692602184085e-05,0.023377299821840846,0.261035920278682,7.832097338416527e-07,0,190,54,0.03541690750613528,0.5833333333333334
97,YOR056C,99,0,4,3,0.000319315887625764,0.025769344940334112,0.27050538525269263,3.8102840085528433e-06,0,190,89,0.06298053107418969,0.6539792387543253
98,YOR046C,77,0,4,4,0.001209912416757613,0.0210256127554126,0.2729444079536633,1.5648828252194734e-05,0,190,43,0.029679828658654855,0.564179104477612
99,YCL054W,204,0,4,3,0.0011105896796863382,0.04883118833399582,0.286619011788312,2.318831225028107e-06,0,190,166,0.10123952727479262,0.8915094339622641
100,YJL010C,156,0,4,3,0.004391419528557324,0.04248484529821366,0.27392581051117637,2.2609359075568436e-05,0,190,130,0.09045891284021111,0.7620967741935484
101,YPL093W,226,0,4,3,0.0014075564889311403,0.060028782165195096,0.28835478173101187,2.674084578479783e-06,0,190,155,0.09588515985943064,0.8475336322869955
102,YBL024W,90,0,4,3,0.0010670891796086075,0.020236402842534394,0.2622640426874749,8.914730693903476e-06,0,190,77,0.0542249781958114,0.627906976744186
103,YGL171W,166,0,4,3,0.00015077707833692738,0.04520099653333861,0.27529510961214165,7.493401566926454e-07,0,190,138,0.093891582904053,0.7875
104,YJR070C,31,0,4,4,0.0014180021896459303,0.00743417198805776,0.2648319814600232,5.594117384641755e-05,0,190,24,0.017778673240486802,0.5338983050847458
105,YCR087C-A,84,0,4,4,1.5411284930400602e-05,0.02055266812114893,0.2573181715829768,2.8498060010701235e-07,0,190,80,0.05709302386539354,0.6342281879194631
106,YOR039W,82,0,4,2,0.0023246909807336765,0.02449886496456828,0.27741700552285004,3.6663113187618117e-05,0,190,50,0.03549518053180423,0.5762195121951219
107,YGR145W,187,0,4,3,0.00038538831340881194,0.047783595838205864,0.2785666402583948,1.2691819506657683e-06,0,190,150,0.0974382425322108,0.8289473684210527
108,YNR038W,144,0,4,3,0.0002256107996704778,0.04007357086900842,0.280584371738997,1.3938289676589965e-06,0,190,116,0.07806228550296608,0.7213740458015268
109,YDL051W,77,0,4,3,0.0005609041471260748,0.017987560723476664,0.2640670132871173,8.34344385303188e-06,0,190,71,0.050654174838150524,0.6156351791530945
110,YNL308C,171,0,4,3,0.00028436102608176013,0.04520928683372315,0.27714788091917786,1.2408648931620957e-06,0,190,143,0.0946241389537963,0.8042553191489362
111,YOR119C,30,0,4,3,5.4635522943746447e-05,0.007005015716765582,0.2530447298494243,5.206298102347431e-06,0,190,26,0.01837635090002058,0.5369318181818182
112,YER036C,84,0,3,4,0.0003566942639301629,0.02504772864108829,0.2745840091307743,7.5517602003442536e-06,0,190,53,0.034574376002024135,0.5815384615384616
113,YIL035C,93,0,4,2,0.001978947509249578,0.02647384021609656,0.2788215200683177,2.7217732377879907e-05,0,190,63,0.044144895230187824,0.6
114,YNL124W,35,0,4,4,1.0346633564669605e-05,0.00908822345497374,0.24923664122137404,8.420814084431188e-07,0,190,32,0.025521936489874556,0.546242774566474
115,YJL109C,173,0,4,3,0.0006514253903691655,0.04643368575451421,0.2813962078305836,2.56752651922034e-06,0,190,127,0.08526094871943385,0.7529880478087649
116,YKR056W,33,0,4,4,4.5716685170196595e-05,0.007843837308565568,0.24447772369898915,3.892925165332836e-06,0,190,31,0.021379657895984495,0.5446685878962536
117,YDR361C,53,0,3,3,0.0004541351077662226,0.01267731713444086,0.25237411660777387,1.1519497319980965e-05,0,190,46,0.03251374733081519,0.5692771084337349
118,YNL075W,189,0,4,3,0.0006484591713381717,0.048817642859025685,0.2766949152542373,1.9797660916266926e-06,0,190,138,0.09256266656928465,0.7875
119,YDL060W,202,0,4,3,0.00171690640680708,0.05628960476739663,0.28879201415213546,4.932451196874479e-06,0,190,145,0.09416508101896498,0.8111587982832618
120,YNL112W,87,0,4,3,0.001975515698788102,0.02123036820256861,0.2727489707023092,2.5245653966544972e-05,0,190,75,0.05469504213860951,0.6237623762376238
121,YPR144C,187,0,4,3,0.0008134393475500406,0.049552408551429845,0.2792473578104954,2.6814372894543742e-06,0,190,135,0.09109548306235357,0.7777777777777778
122,YIR012W,86,0,4,4,2.0340075439994904e-05,0.026708112482166285,0.27407362993164647,4.2905538112097307e-07,0,190,61,0.039256813167376704,0.5962145110410094
123,YER110C,61,0,4,3,0.00287766089862111,0.010573545201368861,0.2836311739885828,3.775086466111706e-05,0,190,37,0.027142294620597796,0.5542521994134897
124,YHR066W,148,0,4,3,0.00020213783588905927,0.03778860502866906,0.27641047348370323,1.107618858862368e-06,0,190,125,0.08124742726820428,0.7470355731225297
125,YOR310C,216,0,3,3,0.00542226925323556,0.052988500707424294,0.2942198764160659,7.996835075693438e-06,0,190,144,0.09367273627227525,0.8076923076923077
126,YDR194C,26,0,4,4,0.00010361195210993845,0.006568023281872487,0.25407148018453674,1.5199850104238668e-05,0,190,22,0.01691175804648364,0.5308988764044944
127,YML074C,30,0,4,4,0.0008067167929986591,0.00789696391557475,0.2605003704336924,9.60580479034764e-05,0,190,25,0.01913099923371077,0.5354107648725213
128,YNL110C,211,0,4,3,0.0009965037634124274,0.05466460312594526,0.28419547376274557,2.2631143911517843e-06,0,190,152,0.09659958939539408,0.8362831858407079
129,YOR001W,108,0,4,3,0.004677985038270047,0.019108811379772116,0.2788045135712107,1.0925403721229192e-05,0,190,57,0.041754982450177114,0.5887850467289719
130,YPL126W,164,0,4,3,0.00013800474307275643,0.04516740520426517,0.2715015443098123,6.735944919664953e-07,0,190,128,0.08659097044888285,0.756
131,YPL217C,188,0,4,3,0.0003974228186944531,0.04892591310847294,0.27981145935357493,1.2976466964279554e-06,0,190,148,0.09582668966695186,0.8217391304347826
132,YHR170W,215,0,3,3,0.0024761517100956145,0.05919653799075843,0.29174112841460303,5.7426570026855865e-06,0,190,143,0.09210087861488865,0.8042553191489362
133,YBR267W,98,0,4,4,0.00038036884376155364,0.029811368325451185,0.2767284174839569,4.700776278294091e-06,0,190,63,0.040135921161475435,0.6
134,YOR340C,133,0,4,3,0.0004503849224186494,0.030692341329429256,0.26702885851150837,2.673017703838399e-06,0,190,112,0.07960470939795365,0.7105263157894737
135,YDR120C,80,0,4,3,0.0020150063321591393,0.016331328992352005,0.2615886459883255,8.154767832936056e-06,0,190,64,0.04518360116618387,0.6019108280254777
136,YLR449W,54,0,4,3,0.000699074565244042,0.014236379924222577,0.26600325884543763,3.532830829259552e-05,0,190,50,0.03717824569765243,0.5762195121951219
137,YNL292W,41,0,4,4,0.0023366044947498396,0.008323335687350952,0.25782616052794854,3.908822806127801e-05,0,190,29,0.021207819346632576,0.5415472779369628
138,YJR002W,164,0,4,3,0.0006795056064909982,0.045793764239558915,0.27661119515885024,3.4047020182059197e-06,0,190,128,0.08679347285665923,0.756
139,YOL041C,147,0,4,3,0.0001651140406085334,0.04007116306011616,0.2811884842519685,1.0503024211207942e-06,0,190,122,0.07943804060308356,0.73828125
140,YKL143W,140,0,4,3,0.0016622178266387402,0.04224617680525851,0.281656294288003,9.184358104979513e-06,0,190,95,0.06741678667669695,0.6678445229681979
141,YDR083W,109,0,4,4,0.0010727288711607586,0.028535558588695456,0.2652161299680882,1.2068571070714944e-05,0,190,98,0.0707338404277765,0.675
142,YGR081C,87,0,4,3,1.1295770847366233e-05,0.02759922444836707,0.26253517890988454,2.303278218378217e-07,0,190,64,0.04549981402077338,0.6019108280254777
143,YGR090W,162,0,4,3,0.0007855807778984797,0.04379156973091065,0.2756437315322921,3.487241518939225e-06,0,190,126,0.08424440818908631,0.75
144,YPR163C,31,0,4,4,0.00035035117843115857,0.006429723484529795,0.2682511737089202,2.0519562849897486e-05,0,190,9,0.007211310584471293,0.5121951219512195
145,YER127W,151,0,4,3,0.0005253894904475348,0.037053701110869836,0.27216433462339984,2.436589609456606e-06,0,190,128,0.08769342607356209,0.756
146,YLL034C,105,0,4,4,6.189675766887235e-05,0.029770663067857743,0.275660354601375,8.268443156271748e-07,0,190,85,0.05618658233478291,0.6450511945392492
147,YKR079C,23,0,5,4,0.0006791887121318982,0.005832889403352531,0.24278961066553353,2.2393552794472006e-05,0,190,21,0.01655613817210063,0.5294117647058824
148,YKR024C,112,0,4,3,4.6960261036966623e-05,0.028270652356630982,0.2640975271550728,4.9851945159622e-07,0,190,107,0.076727829794398,0.6974169741697417
149,YLR276C,150,0,4,3,0.00012825405510502133,0.035041945216067474,0.2676856406652612,6.121247722654837e-07,0,190,140,0.0931465199111328,0.7941176470588235
150,YKR060W,132,0,4,3,5.20247952254929e-05,0.038976038950078284,0.2723913950300936,4.6200333646451743e-07,0,190,106,0.07551489330186989,0.6948529411764706
151,YGR128C,134,0,4,3,4.891101129319929e-05,0.03957879143420927,0.2696118909991742,4.0567595328267417e-07,0,190,105,0.0736811882680927,0.6923076923076923
152,YDR299W,169,0,4,3,0.0005038001196229629,0.04489911486915702,0.2732380895451013,1.8721408640163567e-06,0,190,137,0.09249370150094943,0.7842323651452282
153,YDR496C,215,0,4,3,0.0051496967585854,0.048500092657782316,0.28875552747946936,4.3738582456460394e-06,0,190,166,0.10098573504428296,0.8915094339622641
154,YLR196W,141,0,4,3,0.00027732746963280076,0.033152874831540606,0.26950061906727196,1.4520652286101868e-06,0,190,127,0.08687811226817736,0.7529880478087649
155,YER006W,204,0,4,3,0.0012481752401380423,0.05005426065878763,0.28768330291396566,2.8269661639903924e-06,0,190,164,0.09975089009221304,0.883177570093458
156,YLR222C,196,0,4,3,0.0006521528451690421,0.049479748657967206,0.27977720651242505,1.5921031321921582e-06,0,190,148,0.09626145347979735,0.8217391304347826
157,YHR196W,117,0,4,3,3.0088992132541494e-05,0.03431947631615605,0.2640670132871173,3.100483569107921e-07,0,190,89,0.06216677252340241,0.6539792387543253
158,YML093W,165,0,4,3,0.00033283488412217397,0.043352057917300464,0.27569360675512666,1.3874259047944688e-06,0,190,130,0.08926399199879871,0.7620967741935484
159,YJL069C,172,0,4,3,0.0013598910551213745,0.04616718205294104,0.28080845312691977,4.722732651711147e-06,0,190,133,0.09055370196410872,0.7714285714285715
160,YOR243C,42,0,4,4,0.001649929788868694,0.00921989360240515,0.25043830813061585,3.0404960745504602e-05,0,190,34,0.025273543749834215,0.5494186046511628
161,YNL132W,179,0,4,3,0.00034753042390815026,0.04639838139768338,0.2783291725019789,1.2980773146713064e-06,0,190,145,0.0949794363271416,0.8111587982832618
162,YAL025C,177,0,4,4,0.0018855378330696272,0.044505883148084416,0.282544195821486,5.044131726421915e-06,0,190,140,0.08986187806197839,0.7941176470588235
163,YDL031W,164,0,4,3,0.00026903692941179026,0.04363173773527897,0.2823347745521927,1.339691928173694e-06,0,190,137,0.08917516950676413,0.7842323651452282
164,YGL099W,110,0,4,3,0.0001770088178549406,0.034046586309310296,0.2722615998570493,1.6637240832830611e-06,0,190,72,0.05294682513105018,0.6176470588235294
165,YDL148C,184,0,4,3,0.00024534877619665144,0.04873210900576458,0.27584334077605455,8.988107456483839e-07,0,190,144,0.09610914887905314,0.8076923076923077
166,YBL028C,84,0,4,4,0.00016919358923901676,0.024850678299335124,0.2672005611737885,2.3302325302193745e-06,0,190,57,0.0368212287520815,0.5887850467289719
167,YLL011W,169,0,4,3,0.0012920165491830196,0.04571467175424785,0.27793992460172684,5.4992073191728e-06,0,190,125,0.08678504484842044,0.7470355731225297
168,YER002W,122,0,4,4,9.763515403436531e-05,0.0343191579359183,0.27428742874287426,8.862758865260948e-07,0,190,91,0.05852107806865955,0.6585365853658537
169,YHR169W,160,0,4,3,0.00022582449925045127,0.043646321922267035,0.2758266956311851,1.1071541870262317e-06,0,190,126,0.08547461086098873,0.75
170,YDR101C,223,0,4,3,0.002397752380886856,0.06424657683435536,0.2927688464740921,4.61955926287389e-06,0,190,123,0.07782580415613835,0.7411764705882353
171,YBR142W,127,0,4,3,3.936566478385366e-05,0.03174992940815099,0.26507770818835535,3.208421715866232e-07,0,190,119,0.08353609838177593,0.7297297297297297
172,YOR341W,128,0,4,3,0.003641834063879333,0.025236430618657036,0.27765291866609976,1.6232012011354222e-05,0,190,94,0.06621739570493825,0.6654929577464789
173,YLR074C,100,0,4,4,4.815641992552424e-05,0.03051677731900866,0.27526195351077926,7.099566707259627e-07,0,190,68,0.04326515148085073,0.6096774193548387
174,YDR449C,184,0,4,3,0.00025725855088297103,0.04855241795357741,0.27432035047710496,9.52711120548807e-07,0,190,144,0.09617460738852826,0.8076923076923077
175,YKL099C,131,0,4,3,0.00012760608576650493,0.032910496331191134,0.26626667443350616,8.300116438697981e-07,0,190,104,0.07130055982782017,0.6897810218978102
176,YGL029W,109,0,4,3,0.00034719752962599583,0.029621593977288693,0.271872955451139,2.391607245473864e-06,0,190,77,0.049024351351273095,0.627906976744186
177,YEL055C,74,0,4,4,1.668968053150212e-05,0.01921697252621153,0.25599238351254483,4.444178432004393e-07,0,190,72,0.05307651715954945,0.6176470588235294
178,YCR072C,114,0,4,3,3.8923453691484365e-05,0.030393995359250376,0.2702175455190352,4.371009170225646e-07,0,190,103,0.07347556937168077,0.6872727272727273
179,YOR061W,83,0,4,2,0.0016771873218526547,0.024763182610533643,0.2772319262493935,3.080046437079643e-05,0,190,55,0.039241785049803954,0.5851393188854489
180,YNL182C,114,0,4,3,0.002584303192021033,0.025469687933826354,0.2720995297339127,1.7817509117267783e-05,0,190,89,0.06386782784345785,0.6539792387543253
181,YDR161W,41,0,5,4,1.9799425766802126e-05,0.009831724767387131,0.2515408320493066,1.3962536013692348e-06,0,190,37,0.026063370638056103,0.5542521994134897
182,YKL021C,105,0,4,3,2.391757850290882e-05,0.02733070537515496,0.26188839234559413,3.10541510836639e-07,0,190,99,0.07202877037566374,0.6774193548387096
183,YLR106C,101,0,3,4,0.0008647784543659373,0.029320518626778366,0.2811884842519685,1.075880742278471e-05,0,190,70,0.04541084951358221,0.6136363636363636
184,YJL050W,156,0,3,3,0.0032637570677273697,0.03283338464647201,0.2801201127589165,8.597366695786789e-06,0,190,109,0.07612264707383921,0.7026022304832714
185,YIL019W,85,0,4,4,2.4254035939333444e-05,0.02342612494032517,0.2624447378997531,4.672883307252709e-07,0,190,73,0.05296520036220587,0.6196721311475409
186,YIL091C,146,0,4,3,9.7223663471569e-05,0.03784204451316902,0.2711794019933555,5.924828230082761e-07,0,190,124,0.08673035372203537,0.7440944881889764
187,YOL124C,78,0,4,3,0.0009711176227723768,0.01586020089831499,0.26067864271457086,8.621456527356059e-06,0,190,63,0.042421935618378113,0.6
188,YPR016C,154,0,4,4,0.003933434363533282,0.050753703719175106,0.28793700787401577,1.931959710070347e-05,0,190,63,0.04008891872310552,0.6
189,YMR014W,104,0,4,3,0.00017968642139235496,0.02826415251316748,0.2665150720074631,1.468254991653723e-06,0,190,91,0.0644990996670183,0.6585365853658537
190,YBL072C,235,0,4,3,0.0009188003836715571,0.08235860081659802,0.2909056195506905,2.4391569796832813e-06,1,169,162,0.08431239614091311,0.9655172413793104
191,YIL069C,170,0,4,4,7.31217908706287e-05,0.06685738529727663,0.27691282486217966,4.158106933107904e-07,1,169,161,0.0842561903825984,0.96
192,YER126C,211,0,4,3,0.0007255339032052523,0.06321334861763833,0.286762860727729,2.205500735098921e-06,1,169,76,0.040558068605400274,0.6461538461538462
193,YOR293W,161,0,4,4,0.00014714732067995363,0.06342680073415133,0.27327075984934535,7.49483846240582e-07,1,169,158,0.08342406336061942,0.9438202247191011
194,YGL135W,210,0,4,4,0.000610074563681331,0.07647077041482904,0.2884275618374558,2.2420318273153595e-06,1,169,149,0.08134003383744826,0.8983957219251337
195,YNL002C,243,0,4,4,0.0008383226822443975,0.08397748553543581,0.28998287128084754,2.1346793541134265e-06,1,169,144,0.07879247150223967,0.875
196,YMR116C,213,0,4,3,0.012684349723472871,0.06864468901021241,0.3070670428590622,2.463236096164343e-05,1,169,165,0.084845930681027,0.9824561403508771
197,YGL147C,164,0,4,4,6.231045510397716e-05,0.06567825167149142,0.2759599130644772,3.961567938832213e-07,1,169,153,0.08265258686287576,0.9180327868852459
198,YDL081C,146,0,4,4,2.9455173769430064e-06,0.06085913651263367,0.2673412094981869,2.440526760715218e-08,1,169,146,0.08039054224615104,0.8842105263157894
199,YDL191W,215,0,4,4,0.0008702606973218099,0.0769669164012626,0.29062817904374366,2.7813849152617617e-06,1,169,151,0.0820059919929212,0.9081081081081082
200,YPL131W,244,0,4,3,0.007541546434976786,0.0739385884054054,0.3042262895174709,1.2770230048438576e-05,1,169,157,0.08357022019613178,0.9385474860335196
201,YNL001W,50,0,4,4,0.0005959991149868565,0.018729217839496565,0.269135657089025,2.1084852181800227e-05,1,169,42,0.02363215020026641,0.5714285714285714
202,YBL092W,178,0,4,4,0.0005127577804546025,0.06687826121447768,0.2857053565847866,2.3984537009582553e-06,1,169,150,0.08148820584089683,0.9032258064516129
203,YDL061C,153,0,5,4,7.916520916301135e-05,0.061382654126484706,0.27145317417898923,5.589113366138528e-07,1,169,147,0.08045331649696709,0.8888888888888888
204,YMR142C,150,0,4,4,1.872425572932164e-05,0.06170618643989272,0.2702175455190352,1.3968352942507703e-07,1,169,146,0.08035625061628972,0.8842105263157894
205,YOR063W,256,0,4,3,0.006456115346048029,0.08136085020241188,0.30562984755282163,1.0000053807263006e-05,1,169,156,0.08328360503483284,0.9333333333333333
206,YOR369C,176,0,4,4,0.0006763086746124823,0.066150647268229,0.2800171526586621,2.2699338485989823e-06,1,169,163,0.08449048396360598,0.9710982658959537
207,YOR096W,238,0,4,3,0.0007076091265270598,0.08313832501632878,0.2839306789241568,1.8366232263625889e-06,1,169,162,0.08408630971294209,0.9655172413793104
208,YHL001W,207,0,4,4,0.00039194173654172034,0.07671538254583166,0.28808218314741285,1.5056197713812204e-06,1,169,150,0.08176505651595885,0.9032258064516129
209,YKR057W,157,0,4,4,2.7758866876069924e-05,0.06278709117683477,0.27161447501336977,1.82231226428392e-07,1,169,155,0.08207308099469697,0.9281767955801105
210,YLR388W,169,0,4,4,0.00016023674686710626,0.06467600902867295,0.2777710257656782,8.570104869879445e-07,1,169,159,0.08332796017364406,0.9491525423728814
211,YKR094C,177,0,4,3,0.006006620630453295,0.06211819128896053,0.2907206003943268,1.8571024926331743e-05,1,169,145,0.07987810314834586,0.8795811518324608
212,YER074W,172,0,4,4,7.558093183916391e-05,0.0673735555969355,0.27664467711674634,4.161543667797684e-07,1,169,162,0.08461670701063036,0.9655172413793104
213,YLR061W,159,0,4,4,0.0022274920711748683,0.0645437671127162,0.2705854495945066,1.1953867786402133e-05,1,169,148,0.08104833411339489,0.8936170212765957
214,YPL090C,240,0,4,3,0.0006155829488713965,0.08396096552490473,0.2869248634737305,1.5960374317841808e-06,1,169,163,0.08464606852318023,0.9710982658959537
215,YLR287C-A,161,0,4,4,4.7008210268256706e-05,0.06364879532887845,0.2728303688671362,2.875544060894135e-07,1,169,155,0.08202188428378747,0.9281767955801105
216,YOR133W,159,0,4,3,0.003105904706237317,0.06032797474945058,0.28930379746835444,1.250098177825407e-05,1,169,144,0.07933263488382544,0.875
217,YGR034W,155,0,5,4,0.00023081393783333442,0.06150676222144198,0.273647030651341,1.5847562404836263e-06,1,169,144,0.0796749372272327,0.875
218,YML073C,165,0,4,3,0.0001591697055175845,0.06593859492690843,0.2771142770536526,9.679039300030298e-07,1,169,151,0.08208371515996127,0.9081081081081082
219,YDL083C,184,0,4,3,0.00025248495508462996,0.0688799710703751,0.2839659563893893,1.1006041901120435e-06,1,169,162,0.08396512788755466,0.9655172413793104
220,YEL054C,157,0,4,4,4.363350601171106e-05,0.06335023276401357,0.2730585424133811,3.0452834457190745e-07,1,169,149,0.08134626188251896,0.8983957219251337
221,YKL006W,157,0,4,4,2.023898846344841e-05,0.06430593334894659,0.270986483281954,1.443343986461291e-07,1,169,149,0.08136967791398034,0.8983957219251337
222,YBL027W,206,0,4,4,0.00045420338297553944,0.07614531246749558,0.28793700787401577,1.697156988223359e-06,1,169,151,0.08198742014542508,0.9081081081081082
223,YKL170W,140,0,4,4,0.0013679705416222959,0.034776150356401095,0.2730585424133811,5.749643965158024e-06,1,169,75,0.04153545259229759,0.6436781609195402
224,YGL189C,163,0,4,3,0.0001366806033017145,0.06383690852231585,0.2781259507149376,8.170396202977463e-07,1,169,157,0.08302015124577826,0.9385474860335196
225,YPR043W,156,0,4,4,2.6444390311886188e-05,0.06392199949401113,0.27167904903417534,1.875797138135678e-07,1,169,147,0.08072776664772457,0.8888888888888888
226,YJL189W,167,0,4,4,0.0007199453244979423,0.065323511638579,0.27714788091917786,3.6695037662763327e-06,1,169,148,0.08090585447041744,0.8936170212765957
227,YML026C,180,0,4,3,0.00023644046500364446,0.0680246449057878,0.2816215883186495,1.1317467257370265e-06,1,169,160,0.08344356419317443,0.9545454545454546
228,YMR230W,152,0,4,4,1.6083983865582742e-05,0.06185805875645931,0.2690881262141638,1.1643447759772868e-07,1,169,152,0.08193727610638095,0.9130434782608695
229,YNL081C,164,0,4,4,0.0008579183428834802,0.04774362512864278,0.27252131401657426,3.690170122351574e-06,1,169,108,0.059854919650595216,0.7368421052631579
230,YPR102C,173,0,4,4,0.0002248972688589293,0.06798938094562829,0.2779061284046693,1.064656094052467e-06,1,169,154,0.08290269606199778,0.9230769230769231
231,YGR054W,69,0,4,3,0.001836172356307237,0.026695827681088143,0.2673412094981869,3.195084709133786e-05,1,169,64,0.03414426053503418,0.6176470588235294
232,YLR340W,242,0,4,3,0.004495846605299155,0.08258078271559899,0.2997770199370409,9.190893248357214e-06,1,169,156,0.08314629054132791,0.9333333333333333
233,YLR029C,166,0,4,3,0.00030827891410375156,0.0651935218910419,0.27765291866609976,1.6613314351016927e-06,1,169,153,0.0826506607590512,0.9180327868852459
234,YGR118W,187,0,4,3,0.00024527295360383196,0.06982035346408498,0.2826839826839827,1.0721712069882713e-06,1,169,163,0.08463452009544654,0.9710982658959537
235,YCR031C,243,0,4,3,0.0008616247068614332,0.08410826306943192,0.2855090568394753,2.1161300360427253e-06,1,169,163,0.08444087574231908,0.9710982658959537
236,YKL081W,144,0,3,3,0.008188997509819065,0.041594060655965354,0.29912963811268894,2.451079271352627e-05,1,169,95,0.05137853888750483,0.6970954356846473
237,YNL178W,293,0,4,3,0.019565951086745123,0.08526331083397687,0.31084665079904794,2.1459322379745877e-05,1,169,166,0.08540153607046098,0.9882352941176471
238,YPR041W,64,0,4,4,0.00020256586303515884,0.02201178401082422,0.26959598938366264,4.271230094528877e-06,1,169,54,0.02753729848630358,0.5957446808510638
