,0
4932.YOR009W,0.0011720877072882632
4932.YNL047C,0.0
4932.YCR075C,0.0
4932.YCR075W-A,0.0
4932.YJL105W,4.805757067973433e-05
4932.YLR107W,0.0
4932.YMR285C,0.0
4932.YOR163W,0.00013918159628486585
4932.YNR039C,1.0770976956332547e-08
4932.YOR079C,0.0
4932.YDR539W,0.0
4932.YGL222C,0.0
4932.YER035W,0.000208826395656411
4932.YBL048W,0.0
4932.YOR304C-A,0.0
4932.YNL260C,0.0
4932.YCL047C,0.0
4932.YMR107W,1.826044460310678e-08
4932.YOL030W,0.0
4932.YOL132W,0.0
4932.YIL165C,0.0
4932.YJR142W,0.0
4932.YHR139C,0.0007290754624219762
4932.YDR403W,0.00014584700649019177
4932.YBR298C,0.0
4932.YBR297W,0.0
4932.YMR185W,0.0
4932.YOR047C,0.0
4932.YNL008C,2.4811052295412897e-05
4932.YML131W,0.0006561679161797786
4932.YLL056C,0.00014584700649019177
4932.YPL267W,0.0
4932.YPL006W,9.515340757885653e-05
4932.YDL046W,0.0
4932.YOR344C,7.502106318654327e-06
4932.YPR138C,0.0
4932.YOR238W,0.0
4932.YCR021C,1.2451499792959406e-05
4932.YNL270C,0.0
4932.YDR451C,1.1154215189234273e-06
4932.YCL051W,0.0
4932.YPL165C,0.0
4932.YLL051C,0.0
4932.YMR042W,0.0
4932.YML099C,3.948053434708135e-05
4932.YCR039C,0.00010732799868180358
4932.YKL164C,0.0
4932.YJL159W,0.00016407788230146574
4932.YGL139W,0.0
4932.YNL199C,0.0001582999322032404
4932.YPL216W,0.0
4932.YLR308W,0.0
4932.YDR371W,1.4959690217128535e-08
4932.YLR263W,2.84221425668939e-08
4932.YGL249W,2.0050653008989484e-06
4932.YLR307W,0.0
4932.YOR255W,0.0
4932.YJR141W,1.687337724536253e-05
4932.YML118W,0.0
4932.YNL035C,0.0
4932.YOR295W,0.0
4932.YBL025W,0.0
4932.YDR250C,0.0001298801934162039
4932.YDR018C,0.0
4932.YDR402C,0.0
4932.YER039C-A,0.0
4932.YER039C,0.0001875175797731037
4932.YOL125W,8.917325713117918e-06
4932.YDL024C,0.0
4932.YGR149W,0.01772397095598157
4932.YDR374W-A,0.0
4932.YLL044W,3.593178411917356e-05
4932.YFL004W,0.0
4932.YDL160C-A,0.0
4932.YGR042W,0.0
4932.YOL086W-A,1.5366002790927087e-08
4932.YPL030W,0.0
4932.YPR045C,0.0
4932.YBL111C,0.0
4932.YBL109W,0.00019804507265017179
4932.YBL113W-A,0.0
4932.YBL113C,0.0
4932.YNL239W,0.0
4932.YJL170C,0.0
4932.YML038C,0.0
4932.YEL004W,0.0001875175797731037
4932.YKR017C,0.0
4932.YHR101C,0.0
4932.YPL158C,0.0
4932.YDR186C,0.0
4932.YNL149C,0.0
4932.YJL158C,0.0
4932.YGR189C,0.0
4932.YGR289C,7.446601352526205e-08
4932.YAL068C,6.889365418491976e-05
4932.YEL049W,7.369964442796209e-09
4932.YGR294W,1.0958204579733471e-08
4932.YLR037C,4.806374551894743e-09
4932.YOL161C,0.0
4932.YLR461W,5.271452143739162e-09
4932.YLL064C,5.271452143739162e-09
4932.YKL224C,7.369964442796209e-09
4932.YHL046C,0.0
4932.YDR542W,0.0
4932.YGL261C,0.0
4932.YLL025W,2.9295295198205083e-09
4932.YIL011W,0.0
4932.YJR055W,7.118051171697258e-05
4932.YJL022W,0.0
4932.YJL027C,0.0
4932.YJL028W,0.0
4932.YJR056C,0.0
4932.YDR085C,0.00012152658770813035
4932.YDR514C,0.0
4932.YOR021C,0.0
4932.YCL001W-A,0.0
4932.YCR024C-B,0.0
4932.YGR130C,0.0
4932.YKL047W,0.0
4932.YPL199C,0.00017501640778823014
4932.YDL212W,0.0
4932.YDL210W,0.0
4932.YDR277C,0.0
4932.YGR017W,0.0
4932.YDR257C,0.0
4932.YBR030W,0.0
4932.YGR288W,0.0
4932.YDL073W,0.0
4932.YAL063C,0.0
4932.YHR211W,0.0
4932.YKR102W,0.0
4932.YLR465C,0.00021291296463443133
4932.YLR463C,0.0002364362763363808
4932.YLR466C-B,7.523221677578123e-05
4932.YBR056W-A,0.0
4932.YKR077W,0.0
4932.YDR306C,0.0
4932.YER158C,0.0
4932.YDR438W,0.0
4932.YER071C,0.0
4932.YNL101W,0.00014578317847859868
4932.YCL038C,0.0002861224487133868
4932.YER119C,5.7445210433773576e-08
4932.YPR157W,0.0
4932.YPR156C,7.534116323884107e-05
4932.YGR138C,4.756791030150375e-05
4932.YDR525W,0.0
4932.YDL243C,0.0
4932.YFL056C,0.0
4932.YLR160C,0.0
4932.YLR156W,0.00010360546044943873
4932.YLR158C,0.0
4932.YCR097W,4.750919182191251e-06
4932.YCR040W,1.1457831694932893e-07
4932.YCR096C,0.0
4932.YBR293W,0.0
4932.YGL102C,5.7574578228341064e-05
4932.YGL217C,0.0
4932.YPR044C,0.0
4932.YLR157C,0.0
4932.YLL059C,0.0
4932.YCR089W,0.0
4932.YHR217C,0.0016146448970859805
4932.YHR219W,0.00015430318999656997
4932.YLL066W-A,0.0001501310234512228
4932.YDR521W,0.0
4932.YKL102C,0.0
4932.YDR543C,0.00011658527131004803
4932.YBL108W,0.0
4932.YKL225W,0.0004020340229640429
4932.YNR077C,0.0
4932.YDR544C,0.0
4932.YJR162C,3.35321290878789e-05
4932.YNL337W,3.513241492314889e-05
4932.YFL063W,0.0
4932.YLL067W-A,0.0
4932.YER188C-A,2.796202629838872e-06
4932.YNL338W,0.0
4932.YER189W,0.00019326319713167047
4932.YHL049C,2.3960964957092087e-05
4932.YHL050W-A,0.00011219000499245516
4932.YPR109W,0.0
4932.YFL051C,0.0007364408790229145
4932.YML116W,0.0
4932.YHR048W,0.0
4932.YIR023W,4.002065618028399e-06
4932.YKL146W,0.00012499348327399493
4932.YMR034C,0.0
4932.YPL159C,0.0
4932.YLR076C,0.0
4932.YER190W,0.0
4932.YIL088C,0.0
4932.YNL019C,0.0001093493516111227
4932.YNL018C,2.3935504347405654e-08
4932.YNL034W,2.3935504347405654e-08
4932.YML133W-A,0.0
4932.YML133W-B,0.0
4932.YNL033W,0.0001093493516111227
4932.YDL144C,0.0
4932.YOR394C-A,0.0
4932.YCL012C,0.0
4932.YGR045C,0.0
4932.YLR467C-A,0.0
