,protein,deg,closeness,betweeness,eigenvector,bridging,clustering_coefficient,cluster,cluster_size
1957,4932.YBR133C,10,0.2854895104895105,0.0005220721118766014,0.0005112903557868185,0.0002146360550927392,0.1111111111111111,134,58
1958,4932.YOR304W,9,0.24811972954493655,6.706096861017571e-05,5.055936621971052e-06,1.4055914863740107e-05,0.5,228,7
1959,4932.YHR207C,4,0.23728567276954374,0.0004662269016621574,1.2145825649279418e-06,0.0001334597537847967,0.5,321,2
1960,4932.YDR217C,50,0.2911392405063291,0.0011676513407035116,2.051175272546758e-05,1.102000034840153e-05,0.3289795918367347,47,66
1961,4932.YBR034C,48,0.30557634730538924,0.0020732512476662247,0.011335441814935319,6.959221056750672e-05,0.6019503546099291,13,207
1962,4932.YBR186W,20,0.2505754181371797,0.0012593866283554997,3.268184382550463e-06,6.287330180753584e-05,0.24210526315789474,102,20
1963,4932.YDL154W,18,0.2370617696160267,0.00031738137511505793,9.955676602095145e-07,1.4370253574955256e-05,0.477124183006536,102,20
1964,4932.YGL033W,4,0.2210041954256327,4.154027211464679e-07,9.573152828591369e-08,3.2529983135149136e-07,0.8333333333333334,102,20
1965,4932.YOR351C,7,0.22391334156040038,0.00027468127750880287,1.849263173670544e-07,3.8837697812389836e-05,0.47619047619047616,102,20
1966,4932.YFL003C,19,0.2370961887477314,0.00034244077375920765,9.963085398162522e-07,1.3302001633874828e-05,0.4502923976608187,102,20
1967,4932.YIL072W,5,0.2221768707482993,0.00014873495343846593,1.1097176459884656e-07,4.936609583996499e-05,0.6,102,20
1968,4932.YGL183C,10,0.23750999927278016,5.6039568191166456e-05,7.794862451061758e-07,8.349227790005685e-06,0.6444444444444445,102,20
1969,4932.YDL207W,30,0.26867390589009543,0.00013140041444071107,0.0003050175508204306,4.332512072029793e-06,0.6988505747126437,95,57
1970,4932.YDR192C,30,0.2720533111203665,0.00014534455285165188,0.0004472134065842099,4.847618789740454e-06,0.6850574712643678,95,57
1971,4932.YMR255W,4,0.24076667895318835,0.0,0.00013556435924238158,0.0,1.0,95,57
1972,4932.YML004C,9,0.23531954751783268,0.0021429883505565362,4.234643367264219e-06,0.00020472619799553283,0.4444444444444444,226,12
1973,4932.YDR533C,5,0.19505494505494506,4.047444940562303e-05,2.9266225744659054e-08,7.83376440108833e-06,0.4,226,12
1974,4932.YHR104W,20,0.269360824742268,0.0022647143981104397,5.264813556797391e-06,7.508320365261578e-05,0.3368421052631579,325,6
1975,4932.YOL151W,5,0.19262754349749336,4.2200067707664194e-07,2.6692025622558092e-08,1.1054487590781058e-07,0.7,226,12
1976,4932.YOR391C,7,0.20317262830482116,5.887175195565817e-05,3.556074342714017e-08,9.006804888904589e-06,0.7619047619047619,226,12
1977,4932.YMR322C,7,0.20317262830482116,5.887175195565817e-05,3.556074342714017e-08,9.006804888904589e-06,0.7619047619047619,226,12
1978,4932.YPL280W,6,0.19492688749626977,3.6159002608007922e-06,2.957688378738077e-08,7.357936577210914e-07,0.8666666666666667,226,12
1979,4932.YDR419W,19,0.2835315565587291,0.0007631731591206208,0.0004144543348106443,6.24025811807888e-05,0.4152046783625731,47,66
1980,4932.YCR014C,12,0.2568821771275759,0.00024202629530317582,7.604330044282827e-06,2.446992933331924e-05,0.4090909090909091,75,8
1981,4932.YDR097C,45,0.2814304179233089,0.0005289888523590138,4.2131671700161516e-05,9.458035750250159e-06,0.4171717171717172,47,66
1982,4932.YIL139C,14,0.2447175183575603,2.6340252354636424e-06,6.686527175036218e-06,5.141502291485926e-07,0.8241758241758241,103,61
1983,4932.YLR032W,19,0.258590657165479,3.70847911909455e-05,1.2507987357448846e-05,2.4195961024817438e-06,0.5672514619883041,47,66
1984,4932.YMR076C,23,0.264410621761658,0.0001171583644645231,1.5296600308439877e-05,5.5734180621425975e-06,0.5138339920948617,98,12
1985,4932.YJR006W,35,0.2724163816832096,0.00020361875926072322,3.950962561704994e-05,5.265950605605515e-06,0.6,103,61
1986,4932.YOL022C,4,0.26744186046511625,3.4825707814561233e-07,0.0010367993536631577,2.2933626669000147e-06,0.5,13,207
1987,4932.YBL074C,17,0.26298413720911507,5.495761119718185e-05,9.22621731072733e-05,1.0098275183110986e-05,0.8897058823529411,44,98
1988,4932.YHR156C,16,0.2547383199438421,0.0,9.177931576413017e-05,0.0,1.0,44,98
1989,4932.YER172C,89,0.3065803060170844,0.003738997634934408,0.0018114614085915587,1.8866592213534534e-05,0.4445863125638407,44,98
1990,4932.YPR082C,40,0.2672449063088127,6.597830151114534e-06,0.00043459346268131675,2.1739978747275423e-07,0.8948717948717949,44,98
1991,4932.YGR006W,51,0.27680311890838205,6.17005989938054e-05,0.0007169805649157135,1.1763672514448157e-06,0.6627450980392157,44,98
1992,4932.YAL032C,62,0.30151403249630726,0.00304486513890617,0.001134180711776332,3.621216372338935e-05,0.6176626123744051,44,98
1993,4932.YBL026W,52,0.27542587282847025,0.00033558585715432544,0.0005507253792218324,5.389603545113795e-06,0.6372549019607843,44,98
1994,4932.YBR065C,51,0.2700066137566138,3.3264840793868534e-05,0.00044866262466806864,6.538100635443818e-07,0.8007843137254902,44,98
1995,4932.YBR152W,36,0.26715746421267894,2.2019097011515625e-06,0.0004247672295346163,1.0158876873696408e-07,0.946031746031746,44,98
1996,4932.YBR237W,24,0.251579109536281,1.3335408542618443e-05,0.00032779327780892777,1.1385176443065078e-06,0.6557971014492754,44,98
1997,4932.YCR063W,51,0.2700066137566138,1.729013450091855e-05,0.000452826001886759,3.584217059198529e-07,0.8266666666666667,44,98
1998,4932.YDL098C,38,0.2672230404189167,2.0941912185814643e-06,0.0004290531138896007,8.641359438545921e-08,0.9473684210526315,44,98
1999,4932.YDL209C,59,0.2835807936094469,0.0010363243699810845,0.0007271666887935239,1.1026244956927381e-05,0.6072472238457043,44,98
2000,4932.YDR088C,43,0.2747770486286387,5.760017709228597e-05,0.0007108236802304103,1.8429590807498418e-06,0.8106312292358804,44,98
2001,4932.YDR163W,50,0.2701853077432164,1.9094939428810086e-05,0.0004489385771171794,3.934230002170785e-07,0.8155102040816327,44,98
2002,4932.YDR364C,59,0.27182688306283814,0.000771414573562191,0.0005106956523790438,5.325159674200433e-06,0.6633547632963179,44,98
2003,4932.YDR378C,48,0.2746384123780693,0.0002730019108047321,0.0006090688635044117,5.595338636035846e-06,0.6914893617021277,44,98
2004,4932.YDR473C,50,0.2752169882868459,0.00010633298111299147,0.00045920238696371294,1.999079952663901e-06,0.7420408163265306,44,98
2005,4932.YDR482C,45,0.2621187800963082,2.617989107172392e-06,0.00017585621203483007,7.331109972817709e-08,0.8676767676767677,44,98
2006,4932.YER013W,42,0.26772686285761127,0.00016547954591358252,0.0001768671584429735,2.958016003905992e-06,0.7375145180023229,44,98
2007,4932.YER112W,52,0.2814546708031713,0.0005238391501277369,0.0008935391772296831,8.522193071636792e-06,0.6206636500754148,44,98
2008,4932.YER146W,51,0.2752169882868459,0.0003099338678836405,0.0005544527665345172,5.22245555014569e-06,0.6447058823529411,44,98
2009,4932.YGL174W,47,0.2620556848270882,1.311067229984007e-05,0.00017486649089428814,3.1200974318225774e-07,0.8122109158186864,44,98
2010,4932.YGL195W,13,0.2621608604912506,0.0011040969365668112,3.80399460492256e-05,5.007740685320827e-05,0.24358974358974358,87,8
2011,4932.YGR091W,43,0.27776832794692974,0.0004044247013763821,0.00045146476830787007,1.073301662842212e-05,0.8172757475083057,44,98
2012,4932.YGR278W,49,0.2711273451768222,4.662445869225559e-05,0.00047903081701589333,1.0009035617146376e-06,0.8018707482993197,44,98
2013,4932.YIR005W,47,0.2620556848270882,1.4746871335585399e-05,0.00017816286232053883,3.5046317136749323e-07,0.8260869565217391,44,98
2014,4932.YJR022W,46,0.2799108673294481,0.00024022729408714976,0.0004808674221036339,5.171186463686355e-06,0.7246376811594203,44,98
2015,4932.YLL036C,65,0.2799828546935276,0.0006474046516220056,0.000901675059890085,5.332971751797012e-06,0.5903846153846154,44,98
2016,4932.YLR016C,38,0.26125909927205826,4.557872020327171e-06,0.00015200719550315128,1.8103018832183903e-07,0.9174964438122333,44,98
2017,4932.YLR323C,35,0.2602390438247012,7.569061358789168e-07,0.00013513535976344607,3.485798697679535e-08,0.9008403361344538,44,98
2018,4932.YLR438C-A,50,0.27600777486689765,0.00042913320897186536,0.0005471645840759002,7.29713297994749e-06,0.6448979591836734,44,98
2019,4932.YNL245C,38,0.2697167396151623,9.180811761746837e-06,0.00041734991657360956,3.7346202757160097e-07,0.9174964438122333,44,98
2020,4932.YPL064C,39,0.2637699886932644,5.885909183705e-06,0.00019300670940965958,2.3509217596822388e-07,0.9122807017543859,44,98
2021,4932.YNL138W-A,56,0.2740162765332662,5.581807665942032e-05,0.00047799108786186246,9.700907579174634e-07,0.7435064935064936,44,98
2022,4932.YNL147W,49,0.27537942664418213,0.00023813086836059336,0.0005443731002006715,4.71284435987235e-06,0.6870748299319728,44,98
2023,4932.YPR178W,42,0.27063307921776597,4.958437132940361e-05,0.0004414346446508043,1.4949795369798627e-06,0.8583042973286876,44,98
2024,4932.YNL286W,18,0.25593605516809026,1.24565302476142e-05,7.2105528410959e-05,2.1494109707855836e-06,0.7254901960784313,44,98
